comparison_id,comparison_label,date,total_cost_yuan_raw,contract_cost_yuan_raw,emergency_cost_yuan_raw,emergency_kwh_raw,energy_start_actual_kwh_raw,energy_end_actual_kwh_raw,total_cost_yuan_corrected,contract_cost_yuan_corrected,emergency_cost_yuan_corrected,emergency_kwh_corrected,energy_start_actual_kwh_corrected,energy_end_actual_kwh_corrected,raw_policy,corrected_policy,cash_gain_yuan,contract_cost_gain_yuan,emergency_cost_gain_yuan,emergency_energy_reduction_kwh,inventory_adjusted_daily_gain_yuan,cumulative_cash_gain_yuan,cumulative_inventory_adjusted_gain_yuan,day_result,month,is_main_evaluation
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-10-14,44735.91252876445,40975.579598381,3760.3329303834494,621.2684784958036,9664.245573706674,9388.781271632426,44531.985377855024,39866.01836083091,4665.967017024118,804.0743379288423,9664.245573706674,9388.781271632426,efficiency_raw,efficiency_w28,203.9271509094251,1109.5612375500932,-905.6340866406686,-182.80585943303868,203.9271509094251,42495.72991999373,42495.72991999373,corrected_lower_cost,2025-10,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-10-15,44342.649776288206,41915.67024523832,2426.9795310498894,423.4301883850096,9388.781271632426,9276.325871645835,43137.85987230834,40710.88034125845,2426.979531049892,423.43018838501,9388.781271632426,9276.325871645835,efficiency_raw,efficiency_w28,1204.789903979865,1204.789903979865,-2.7284841053187847e-12,-3.979039320256561e-13,1204.789903979865,43700.5198239736,43700.5198239736,corrected_lower_cost,2025-10,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-10-16,44939.67443207242,42211.17437008978,2728.500061982641,442.95496145640595,9276.325871645835,9227.996753533076,43932.94720384076,41204.44714185812,2728.5000619826415,442.95496145640607,9276.325871645835,9227.996753533074,efficiency_raw,efficiency_w28,1006.7272282316553,1006.7272282316553,-4.547473508864641e-13,-1.1368683772161603e-13,1006.7272282316541,44707.24705220525,44707.24705220525,corrected_lower_cost,2025-10,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-10-17,19218.954369360847,15782.556636397536,3436.397732963312,666.7868079613054,9227.996753533076,8893.329379956906,19391.884720500595,16164.40871817047,3227.476002330126,681.9440199239314,9227.996753533074,8893.329379956904,efficiency_raw,efficiency_w28,-172.93035113974838,-381.852081772935,208.92173063318614,-15.15721196262598,-172.93035113974838,44534.3167010655,44534.3167010655,corrected_higher_cost,2025-10,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-10-18,17006.533158314072,16600.29276025056,406.2403980635129,98.5659946368358,8893.329379956906,8613.088940370784,16827.807221026975,16364.970196881326,462.83702414564846,112.55428580889114,8893.329379956904,8613.088940370782,efficiency_raw,efficiency_w28,178.72593728709762,235.32256336923274,-56.59662608213557,-13.988291172055341,178.72593728709762,44713.0426383526,44713.0426383526,corrected_lower_cost,2025-10,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-10-19,46162.27401762711,43166.552612682375,2995.7214049447325,504.9545319673394,8613.088940370784,8654.53888082167,45657.50277852786,42140.30290055302,3517.1998779748415,610.7430902409262,8613.088940370782,8654.538880821668,efficiency_raw,efficiency_w28,504.77123909925285,1026.2497121293563,-521.478473030109,-105.78855827358683,504.77123909925285,45217.81387745185,45217.81387745185,corrected_lower_cost,2025-10,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-10-20,44870.23841746123,42657.23458452158,2213.003832939653,356.62024650290397,8654.53888082167,8420.344557941095,43966.15828169869,41756.684947569614,2209.4733341290785,356.1141543568927,8654.538880821668,8420.344557941093,efficiency_raw,efficiency_w28,904.0801357625387,900.5496369519678,3.5304988105744997,0.5060921460112695,904.0801357625387,46121.89401321439,46121.89401321439,corrected_lower_cost,2025-10,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-10-21,44267.455377167935,43245.38353046434,1022.0718467035911,173.84297139864043,8420.344557941095,8285.233986651649,43830.71874837861,42808.64690167502,1022.0718467035911,173.84297139864043,8420.344557941093,8285.233986651649,efficiency_raw,efficiency_w28,436.73662878932373,436.73662878932373,0.0,0.0,436.736628789325,46558.630642003714,46558.630642003714,corrected_lower_cost,2025-10,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-10-22,45891.03014223593,42537.88985566052,3353.1402865754126,515.844480950997,8285.233986651649,8115.448256700419,46395.6420314018,43042.50174482638,3353.1402865754244,515.8444809509987,8285.233986651649,8115.448256700419,efficiency_raw,efficiency_w28,-504.6118891658698,-504.6118891658625,-1.1823431123048067e-11,-1.7053025658242404e-12,-504.6118891658698,46054.018752837845,46054.018752837845,corrected_higher_cost,2025-10,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-10-23,46514.50462358868,45899.852855287885,614.6517683007859,89.17935740790946,8115.448256700419,7917.7572497686115,45280.77519517144,44679.38417955788,601.3910156135655,87.27844675893866,8115.448256700419,7917.757249768611,efficiency_raw,efficiency_w28,1233.7294284172385,1220.4686757300078,13.26075268722036,1.9009106489708074,1233.7294284172378,47287.74818125508,47287.74818125508,corrected_lower_cost,2025-10,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-10-24,20410.583856351677,16519.644282434994,3890.939573916682,668.7123274148222,7917.7572497686115,7600.589260254153,20172.159103934307,16938.888614469983,3233.2704894643243,614.9290089872856,7917.757249768611,7593.60216915389,efficiency_raw,efficiency_w28,238.42475241736975,-419.2443320349885,657.6690844523578,53.78331842753664,233.606611604179,47526.17293367245,47521.35479285926,corrected_lower_cost,2025-10,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-10-25,20105.700196613554,16024.494056698979,4081.2061399145737,687.3233555279469,7600.589260254153,7403.44096577093,20102.126086238244,16373.39141865755,3728.734667580695,687.3233555279447,7593.60216915389,7396.453874670668,efficiency_raw,efficiency_w28,3.5741103753098287,-348.8973619585704,352.47147233387886,2.1600499167107046e-12,3.5741103753098287,47529.74704404776,47524.92890323457,corrected_lower_cost,2025-10,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-10-26,46320.2434168747,46013.66825497096,306.5751619037351,64.70069297999046,7403.44096577093,7539.1500878804545,45004.8247039841,45004.8247039841,0.0,0.0,7396.453874670668,7534.78950413022,efficiency_raw,efficiency_w28,1315.4187128905978,1008.8435509868577,306.5751619037351,64.70069297999046,1317.2298932627618,48845.16575693836,48842.15879649733,corrected_lower_cost,2025-10,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-10-27,44661.792153420385,43093.167384018896,1568.6247694014942,256.68763847256423,7539.1500878804545,7423.492102862011,45764.672392372755,44196.04762297127,1568.624769401481,256.6876384725624,7534.78950413022,7419.1315191117765,efficiency_raw,efficiency_w28,-1102.8802389523698,-1102.880238952377,1.318767317570746e-11,1.8189894035458565e-12,-1102.8802389523698,47742.28551798599,47739.27855754496,corrected_higher_cost,2025-10,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-10-28,45896.517423689045,43675.48865097802,2221.0287727110285,347.36250723007964,7423.492102862011,7368.592717877199,46412.71105030502,44191.682277593995,2221.028772711028,347.36250723007953,7419.1315191117765,7364.232134126964,efficiency_raw,efficiency_w28,-516.1936266159755,-516.1936266159755,4.547473508864641e-13,1.1368683772161603e-13,-516.1936266159755,47226.091891370015,47223.084930928984,corrected_higher_cost,2025-10,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-10-29,47793.42776553927,45506.827770874435,2286.5999946648367,372.1595603162106,7368.592717877199,7284.872339767338,47736.29662506629,45456.97110455672,2279.325520509566,371.11677445679686,7364.232134126964,7280.511756017104,efficiency_raw,efficiency_w28,57.13114047298586,49.85666631771892,7.274474155270582,1.0427858594137547,57.13114047298586,47283.223031843,47280.21607140197,corrected_lower_cost,2025-10,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-10-30,45370.52272910072,43433.444929617785,1937.0777994829282,338.68942295516825,7284.872339767338,7167.172189144826,45170.214727691055,43255.17591741847,1915.038810272589,335.53016418075043,7280.511756017104,7162.8116053945905,efficiency_raw,efficiency_w28,200.30800140966312,178.2690121993146,22.038989210339196,3.1592587744178218,200.3080014096625,47483.531033252664,47480.52407281163,corrected_lower_cost,2025-10,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-10-31,18460.205000383077,17239.086970775883,1221.1180296071946,251.14783309222722,7167.172189144826,6962.838318958111,18774.502084871056,17550.014652755926,1224.487432115129,251.14783309222693,7162.8116053945905,6958.477735207876,efficiency_raw,efficiency_w28,-314.2970844879783,-310.9276819800434,-3.36940250793441,2.8421709430404007e-13,-314.29708448797766,47169.23394876468,47166.22698832366,corrected_higher_cost,2025-10,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-01,17077.88100818666,17077.88100818666,0.0,0.0,6962.838318958111,6784.917899075938,17515.984800815262,17515.984800815262,0.0,0.0,6958.477735207876,6780.557315325704,efficiency_raw,efficiency_w28,-438.1037926286008,-438.1037926286008,0.0,0.0,-438.1037926286008,46731.13015613608,46728.12319569506,corrected_higher_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-02,48287.4996305304,44916.94909411727,3370.5505364131313,505.73927926725815,6784.917899075938,6794.516447035143,48424.022624435456,45290.87526523954,3133.147359195911,458.1145864937684,6780.557315325704,6790.155863284908,efficiency_raw,efficiency_w28,-136.52299390505505,-373.9261711222716,237.40317721722022,47.624692773489755,-136.52299390505505,46594.60716223103,46591.60020179,corrected_higher_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-03,46453.51058165972,45383.53674844711,1069.97383321261,216.20919188789009,6794.516447035143,6691.571878140473,45073.7714921929,45073.7714921929,0.0,0.0,6790.155863284908,6687.211294390237,efficiency_raw,efficiency_w28,1379.7390894668206,309.76525625421345,1069.97383321261,216.20919188789009,1379.7390894668192,47974.34625169785,47971.33929125682,corrected_lower_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-04,47284.333258882856,44516.974434668016,2767.3588242148435,432.9986389345361,6691.571878140473,6572.89792706663,47773.169543983095,45005.810719768255,2767.3588242148435,432.9986389345361,6687.211294390237,6570.558498821087,efficiency_raw,efficiency_w28,-488.83628510023846,-488.83628510023846,0.0,0.0,-487.4425417402007,47485.50996659761,47483.89674951662,corrected_higher_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-05,48195.32533506039,47016.19343469098,1179.1319003694148,238.55712890989957,6572.89792706663,6855.632872075674,46464.305165140155,46406.224276253284,58.080888886866006,12.139919791013725,6570.558498821087,6853.29344383013,efficiency_raw,efficiency_w28,1731.020169920237,609.9691584376924,1121.0510114825488,226.41720911888586,1731.0201699202364,49216.530136517846,49214.91691943686,corrected_lower_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-06,48378.375101945174,46364.43283130789,2013.9422706372832,414.79782102206735,6855.632872075674,6784.513459246457,48571.849047845426,47689.48535680579,882.3636910396367,179.74492729877625,6853.29344383013,6782.1740310009145,efficiency_raw,efficiency_w28,-193.47394590025215,-1325.0525254979002,1131.5785795976465,235.0528937232911,-193.47394590025152,49023.05619061759,49021.44297353661,corrected_higher_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-07,17844.210231201836,17635.99465898456,208.2155722172766,34.06111111030208,6784.513459246457,6662.0862408974845,18031.12956378616,18031.12956378616,0.0,0.0,6782.1740310009145,6627.831904139632,efficiency_raw,efficiency_w28,-186.91933258432255,-395.13490480159817,208.2155722172766,34.06111111030208,-208.92713540896995,48836.13685803327,48812.515838127634,corrected_higher_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-08,17624.17348498687,16904.597481803932,719.5760031829383,145.79596863193967,6662.0862408974845,6651.103896890928,17663.155738348058,16943.57973516512,719.5760031829382,145.79596863193964,6627.831904139632,6616.849560133075,efficiency_raw,efficiency_w28,-38.98225336118776,-38.98225336118776,1.1368683772161603e-13,2.842170943040401e-14,-38.98225336118776,48797.15460467208,48773.53358476645,corrected_higher_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-09,47826.918278707686,47826.918278707686,0.0,0.0,6651.103896890928,6781.3927345108295,47558.11387097764,47558.11387097764,0.0,0.0,6616.849560133075,6747.138397752974,efficiency_raw,efficiency_w28,268.80440773004375,268.80440773004375,0.0,0.0,268.8044077300419,49065.95901240213,49042.33799249649,corrected_lower_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-10,51083.91368772603,48949.02456227316,2134.8891254528726,352.94161627651124,6781.3927345108295,6825.784143775721,51483.01913636863,49348.13001091576,2134.8891254528726,352.94161627651124,6747.138397752974,6790.30113453672,efficiency_raw,efficiency_w28,-399.1054486426001,-399.1054486426001,0.0,0.0,-399.9527135404667,48666.85356375953,48642.385278956026,corrected_higher_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-11,48078.32444367553,48069.33916950886,8.98527416666696,2.0516666666667334,6825.784143775721,6887.510062782711,47324.55021367288,47315.564939506214,8.98527416666696,2.0516666666667334,6790.30113453672,6852.027053543711,efficiency_raw,efficiency_w28,753.7742300026439,753.7742300026439,0.0,0.0,753.7742300026439,49420.62779376217,49396.15950895867,corrected_lower_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-12,48917.8240430236,48204.29581453729,713.5282284863098,106.6653796568678,6887.510062782711,6838.283455033811,48717.33093185265,48052.73121002513,664.5997218275287,99.65154556013886,6852.027053543711,6802.800445794811,efficiency_raw,efficiency_w28,200.49311117094476,151.56460451216117,48.92850665878109,7.013834096728942,200.49311117094476,49621.120904933116,49596.652620129615,corrected_lower_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-13,50230.92341593155,49342.30694097419,888.6164749573661,128.04251968998938,6838.283455033811,6998.083657018035,49702.257465914176,48813.64099095682,888.6164749573629,128.04251968998892,6802.800445794811,6962.600647779035,efficiency_raw,efficiency_w28,528.6659500173773,528.66595001737,3.183231456205249e-12,4.547473508864641e-13,528.6659500173773,50149.78685495049,50125.31857014699,corrected_lower_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-14,18414.810143532803,17813.007467874348,601.802675658454,127.4195639258345,6998.083657018035,6948.8517255368,18575.822837951684,17974.020162293236,601.8026756584467,127.41956392583302,6962.600647779035,6913.368716297799,efficiency_raw,efficiency_w28,-161.01269441888144,-161.0126944188887,7.275957614183426e-12,1.4779288903810084e-12,-161.01269441888144,49988.77416053161,49964.30587572811,corrected_higher_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-15,18462.96263413228,17814.128108469024,648.8345256632583,139.46257419197548,6948.8517255368,6889.404680829789,18268.333067534477,17612.618622984122,655.7144445503557,139.46257419197548,6913.368716297799,6853.921671590788,efficiency_raw,efficiency_w28,194.6295665978032,201.50948548490123,-6.879918887097347,0.0,194.62956659780258,50183.403727129415,50158.935442325914,corrected_lower_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-16,49771.359372341016,49771.359372341016,0.0,0.0,6889.404680829789,6964.155996809984,50065.54303534079,50065.54303534079,0.0,0.0,6853.921671590788,6916.686346433779,efficiency_raw,efficiency_w28,-294.1836629997706,-294.1836629997706,0.0,0.0,-302.4493810285603,49889.220064129644,49856.48606129736,corrected_higher_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-17,49770.037662593386,49770.037662593386,0.0,0.0,6964.155996809984,7297.019482482529,50382.916495982114,50382.916495982114,0.0,0.0,6916.686346433779,7251.456511476491,efficiency_raw,efficiency_w28,-612.8788333887278,-612.8788333887278,0.0,0.0,-611.5640301953472,49276.341230740916,49244.92203110201,corrected_higher_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-18,49843.32392064172,49843.32392064172,0.0,0.0,7297.019482482529,7399.419937750516,49615.324386387365,49615.324386387365,0.0,0.0,7251.456511476491,7353.856966744477,efficiency_raw,efficiency_w28,227.99953425435524,227.99953425435524,0.0,0.0,227.99953425435524,49504.34076499527,49472.921565356366,corrected_lower_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-19,52304.865531025054,51606.06300000894,698.80253101612,145.32630897693653,7399.419937750516,7276.43678545554,52314.981335397446,51616.178804381336,698.802531016108,145.32630897693457,7353.856966744477,7230.873814449502,efficiency_raw,efficiency_w28,-10.115804372391722,-10.115804372398998,1.2050804798491299e-11,1.9610979506978765e-12,-10.115804372391722,49494.22496062288,49462.805760983974,corrected_higher_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-20,49873.54665184211,49652.3819111194,221.16474072270876,47.201950853208565,7276.43678545554,7224.732411022616,49762.972061826746,49541.80732110404,221.16474072270972,47.20195085320877,7230.873814449502,7179.169440016578,efficiency_raw,efficiency_w28,110.57459001536336,110.57459001536336,-9.663381206337363e-13,-2.0605739337042905e-13,110.57459001536336,49604.79955063824,49573.38035099934,corrected_lower_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-21,18553.961894946104,18553.961894946104,0.0,0.0,7224.732411022616,7104.261365294771,18587.750501470506,18587.750501470506,0.0,0.0,7179.169440016578,7058.698394288735,efficiency_raw,efficiency_w28,-33.788606524401985,-33.788606524401985,0.0,0.0,-33.78860652440073,49571.01094411384,49539.591744474936,corrected_higher_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-22,19076.41526503181,19076.41526503181,0.0,0.0,7104.261365294771,7019.338932660839,19015.700508225655,19015.700508225655,0.0,0.0,7058.698394288735,6973.775961654801,efficiency_raw,efficiency_w28,60.71475680615549,60.71475680615549,0.0,0.0,60.714756806154234,49631.72570092,49600.30650128109,corrected_lower_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-23,50882.466228498975,50581.284684189224,301.18154430974505,65.1937549681245,7019.338932660839,7159.6726216731795,50485.953236119385,50184.77169180964,301.18154430973834,65.19375496812302,6973.775961654801,7114.109650667142,efficiency_raw,efficiency_w28,396.5129923795903,396.512992379583,6.707523425575346e-12,1.4779288903810084e-12,396.5129923795909,50028.23869329959,49996.81949366068,corrected_lower_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-24,50835.56357964408,49031.12037182453,1804.443207819547,294.6584583736359,7159.6726216731795,6918.12203277186,50277.094014044276,48472.65080622473,1804.443207819547,294.6584583736359,7114.109650667142,6872.559061765824,efficiency_raw,efficiency_w28,558.4695655998003,558.4695655998003,0.0,0.0,558.469565599801,50586.70825889939,50555.28905926048,corrected_lower_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-25,51861.133542096904,51466.00976504329,395.1237770536134,64.63381498535763,6918.12203277186,6807.916696800374,51742.3778012042,51347.25402415059,395.1237770536134,64.63381498535763,6872.559061765824,6762.353725794337,efficiency_raw,efficiency_w28,118.7557408927023,118.75574089269503,0.0,0.0,118.7557408927023,50705.46399979209,50674.044800153184,corrected_lower_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-26,52220.51645932842,52065.97646666175,154.53999266666654,32.99316666666664,6807.916696800374,7053.14744204813,51822.9147979307,51668.37480526404,154.53999266666654,32.99316666666664,6762.353725794337,7007.223148751324,efficiency_raw,efficiency_w28,397.601661397719,397.6016613977117,0.0,0.0,397.3525016757557,51103.06566118981,51071.39730182894,corrected_lower_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-27,51106.75165037977,51106.75165037977,0.0,0.0,7053.14744204813,7195.266464953661,50786.15666098647,50786.15666098647,0.0,0.0,7007.223148751324,7153.547284406967,efficiency_raw,efficiency_w28,320.59498939329933,320.59498939329933,0.0,0.0,323.49474053074016,51423.66065058311,51394.89204235968,corrected_lower_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-28,20780.35763881147,18502.767469257178,2277.5901695542934,372.5814116725493,7195.266464953661,7203.4184065941035,19882.924522155085,18312.882546775258,1570.0419753798265,279.8792482353157,7153.547284406967,7065.665654634124,efficiency_raw,efficiency_w28,897.4331166563861,189.8849224819205,707.548194174467,92.7021634372336,831.2105265651408,52321.093767239494,52226.10256892482,corrected_lower_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-29,20542.318537449766,20542.318537449766,0.0,0.0,7203.4184065941035,7035.2659092068425,20807.093145332157,20807.093145332157,0.0,0.0,7065.665654634124,6879.332675897449,efficiency_raw,efficiency_w28,-264.77460788239114,-264.77460788239114,0.0,0.0,-277.3114587601164,52056.3191593571,51948.791110164704,corrected_higher_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-11-30,53792.0833899171,53763.68507858377,28.398311333333652,6.062833333333401,7035.2659092068425,7072.220920917134,53976.633085362344,53222.30120000805,754.331885354299,154.6229482712254,6879.332675897449,6921.2022884454545,efficiency_raw,efficiency_w28,-184.54969544524647,541.383878575718,-725.9335740209654,-148.560114937892,-181.1606972860779,51871.769463911856,51767.63041287863,corrected_higher_cost,2025-11,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-12-01,71917.67513565367,57425.81131157218,14491.863824081494,3003.871788559019,7072.220920917134,7009.851928622064,72033.40933730938,56557.48054319748,15475.928794111902,3206.6973978943365,6921.2022884454545,6858.833296150385,efficiency_raw,efficiency_w28,-115.7342016557086,868.3307683746971,-984.0649700304075,-202.8256093353175,-115.7342016557086,51756.03526225615,51651.89621122292,corrected_higher_cost,2025-12,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-12-02,73822.61472522008,59036.11445529989,14786.500269920189,2904.6869449570536,7009.851928622064,6891.43200909969,74036.01750490148,58148.91265850098,15887.1048464005,3134.3822067394685,6858.833296150385,6740.41337662801,efficiency_raw,efficiency_w28,-213.40277968140435,887.2017967989086,-1100.6045764803112,-229.69526178241495,-213.40277968140435,51542.63248257474,51438.493431541516,corrected_higher_cost,2025-12,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-12-03,67898.75579900041,60014.06562035036,7884.690178650055,1616.5638811386084,6891.43200909969,6624.358335580831,68530.4079460678,59542.34884428959,8988.059101778217,1846.2106305731284,6740.41337662801,6469.773846662454,efficiency_raw,efficiency_w28,-631.6521470673906,471.7167760607699,-1103.3689231281624,-229.64674943451996,-634.1110814412632,50910.98033550735,50804.382350100255,corrected_higher_cost,2025-12,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-12-04,73064.1521875382,59161.72457675324,13902.427610784958,2725.36297308097,6624.358335580831,6327.735105169037,73380.1763657363,58173.86853253784,15206.307833198469,3004.3814972377936,6469.773846662454,6173.150616250659,efficiency_raw,efficiency_w28,-316.02417819810216,987.8560442153976,-1303.8802224135106,-279.0185241568238,-316.02417819810216,50594.95615730925,50488.35817190215,corrected_higher_cost,2025-12,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-12-05,30159.212416473925,23498.916713316747,6660.29570315718,1259.714854350379,6327.735105169037,5709.35115750292,30572.470254577474,22878.108366497534,7694.361888079939,1469.4970176808367,6173.150616250659,5554.7666685845425,efficiency_raw,efficiency_w28,-413.25783810354915,620.8083468192126,-1034.066184922759,-209.7821633304577,-413.25783810354915,50181.6983192057,50075.100333798604,corrected_higher_cost,2025-12,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-12-06,32846.98096893667,25411.305360818045,7435.6756081186195,1367.4096434183334,5709.35115750292,5538.252494114884,33437.23995847744,24965.729238850457,8471.51071962698,1558.1391416743527,5554.7666685845425,5383.668005196507,efficiency_raw,efficiency_w28,-590.2589895407727,445.5761219675878,-1035.8351115083606,-190.72949825601927,-590.2589895407727,49591.43932966493,49484.84134425783,corrected_higher_cost,2025-12,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-12-07,71398.90611566017,58916.43243125571,12482.473684404456,2428.2120126414334,5538.252494114884,5592.144981786526,71907.41004852206,58136.36117336637,13771.048875155691,2699.305035245651,5383.668005196507,5437.560492868149,efficiency_raw,efficiency_w28,-508.50393286188773,780.0712578893363,-1288.575190751235,-271.0930226042178,-508.50393286188773,49082.93539680304,48976.33741139594,corrected_higher_cost,2025-12,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-12-08,60715.79578916391,60715.79578916391,0.0,0.0,5592.144981786526,5833.702812799405,60850.79275431045,60850.79275431045,0.0,0.0,5437.560492868149,5679.118323881028,efficiency_raw,efficiency_w28,-134.99696514654352,-134.99696514654352,0.0,0.0,-134.99696514654352,48947.9384316565,48841.3404462494,corrected_higher_cost,2025-12,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-12-09,60455.27415663698,60090.43771687013,364.83643976684436,57.66912846281716,5833.702812799405,5991.8724449019965,60185.53251293321,59825.808025745806,359.7244871873999,56.93633709535093,5679.118323881028,5837.287955983618,efficiency_raw,efficiency_w28,269.7416437037682,264.6296911243262,5.1119525794444485,0.7327913674662341,269.7416437037676,49217.680075360266,49111.08208995317,corrected_lower_cost,2025-12,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-12-10,59008.620201002974,58892.83128082679,115.78892017618712,24.72009397442082,5991.8724449019965,5986.923974060383,58843.23905739326,58719.80757082716,123.4314865661023,26.35172642316445,5837.287955983618,5832.339485142006,efficiency_raw,efficiency_w28,165.38114360971667,173.02370999963023,-7.642566389915174,-1.6316324487436304,165.3811436097173,49383.06121896998,49276.463233562885,corrected_lower_cost,2025-12,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-12-11,59251.449382789455,59251.449382789455,0.0,0.0,5986.923974060383,6176.279770434538,58722.63868450896,58722.63868450896,0.0,0.0,5832.339485142006,6027.960450542742,efficiency_raw,efficiency_w28,528.8106982804966,528.8106982804966,0.0,0.0,533.1310178749245,49911.87191725048,49809.59425143781,corrected_lower_cost,2025-12,True
efficiency_w28_vs_raw,Higher efficiency: 28-day correction vs raw PV,2025-12-12,27298.104092692436,26076.426400169414,1221.6776925230217,247.52865819532403,6176.279770434538,5956.8066845441745,27327.096522898497,26105.418830375474,1221.6776925230217,247.52865819532403,6027.960450542742,5808.487364652379,efficiency_raw,efficiency_w28,-28.992430206060817,-28.992430206060817,0.0,0.0,-28.992430206060817,49882.87948704442,49780.60182123175,corrected_higher_cost,2025-12,True
