date,planned_saving_yuan,emergency_saving_yuan,total_saving_yuan,policy,baseline
2025-10-19,307.5040989190675,-1602.434886277696,-1294.9307873586295,T_strong,S_terminal
2025-10-20,139.83982357675268,0.0,139.83982357675995,T_strong,S_terminal
2025-10-21,309.24963595754525,0.0,309.24963595754525,T_strong,S_terminal
2025-10-22,427.14785138354637,0.0,427.14785138355364,T_strong,S_terminal
2025-10-23,733.2786316808779,0.0,733.2786316808779,T_strong,S_terminal
2025-10-24,-422.23669910151875,0.0,-422.23669910151875,T_strong,S_terminal
2025-10-25,-32.839618458434416,0.0,-32.839618458434416,T_strong,S_terminal
2025-10-26,491.7555612773067,0.0,491.7555612773067,T_strong,S_terminal
2025-10-27,401.4093952906551,0.0,401.4093952906551,T_strong,S_terminal
2025-10-28,308.3504232419291,0.0,308.3504232419291,T_strong,S_terminal
2025-10-29,440.9886175906868,-4327.756338724055,-3886.767721133372,T_strong,S_terminal
2025-10-30,300.7953029411801,0.0,300.7953029411801,T_strong,S_terminal
2025-10-31,-57.07558354306457,0.0,-57.07558354306457,T_strong,S_terminal
2025-11-01,-20.775459841403062,0.0,-20.775459841403062,T_strong,S_terminal
2025-11-02,431.8543176728199,0.0,431.8543176728199,T_strong,S_terminal
2025-11-03,350.1240653465211,0.0,350.1240653465211,T_strong,S_terminal
2025-11-04,335.80547876662604,0.0,335.80547876662604,T_strong,S_terminal
2025-11-05,346.984521880855,0.0,346.984521880855,T_strong,S_terminal
2025-11-06,347.8868281270188,-1161.0237387305021,-813.1369106034763,T_strong,S_terminal
2025-11-07,-119.47627726341307,0.0,-119.47627726341307,T_strong,S_terminal
2025-11-08,-37.01639295963105,0.0,-37.01639295963105,T_strong,S_terminal
2025-11-09,443.7335097412579,0.0,443.7335097412579,T_strong,S_terminal
2025-11-10,472.32624647649936,0.0,472.32624647649936,T_strong,S_terminal
2025-11-11,433.6904433722666,0.0,433.6904433722666,T_strong,S_terminal
2025-11-12,447.5639928817909,0.0,447.5639928817909,T_strong,S_terminal
2025-11-13,478.8418666540965,0.0,478.8418666540965,T_strong,S_terminal
2025-11-14,-51.24004379759208,0.0,-51.24004379759208,T_strong,S_terminal
2025-11-15,2.3247786752544926,0.0,2.3247786752544926,T_strong,S_terminal
2025-11-16,511.4083445448341,0.0,511.4083445448341,T_strong,S_terminal
2025-11-17,454.05709324944473,0.0,454.05709324944473,T_strong,S_terminal
2025-11-18,419.0905205131712,0.0,419.0905205131712,T_strong,S_terminal
2025-11-19,469.4437855965225,0.0,469.4437855965225,T_strong,S_terminal
2025-11-20,454.6781434509685,0.0,454.6781434509685,T_strong,S_terminal
2025-11-21,175.58186976951765,0.0,175.58186976951765,T_strong,S_terminal
2025-11-22,350.57290666157496,0.0,350.57290666157496,T_strong,S_terminal
2025-11-23,542.3755319182528,0.0,542.3755319182528,T_strong,S_terminal
2025-11-24,517.9606162420605,0.0,517.9606162420605,T_strong,S_terminal
2025-11-25,532.5145338483708,0.0,532.5145338483708,T_strong,S_terminal
2025-11-26,505.67938928250805,0.0,505.67938928250805,T_strong,S_terminal
2025-11-27,458.8730274759582,0.0,458.8730274759582,T_strong,S_terminal
2025-11-28,332.9742530224794,0.0,332.9742530224794,T_strong,S_terminal
2025-11-29,217.04175238828975,0.0,217.04175238828975,T_strong,S_terminal
2025-11-30,456.687184354043,0.0,456.687184354043,T_strong,S_terminal
2025-12-01,330.7180589582131,-3355.2398705771193,-3024.521811618906,T_strong,S_terminal
2025-12-02,330.9875584335823,-4016.576375196095,-3685.5888167625235,T_strong,S_terminal
2025-12-03,253.7253854642986,-3319.0186785784554,-3065.2932931141477,T_strong,S_terminal
2025-12-04,253.70779725594184,50.275680084636406,303.9834773405746,T_strong,S_terminal
2025-12-05,294.9022282970145,0.0,294.9022282970145,T_strong,S_terminal
2025-12-06,272.81712148263614,-2647.821684620837,-2375.004563138202,T_strong,S_terminal
2025-12-07,153.06552965146693,300.06648365703506,453.1320133085028,T_strong,S_terminal
2025-12-08,252.90734063425043,0.0,252.90734063425043,T_strong,S_terminal
2025-12-09,356.9617848443304,0.0,356.9617848443304,T_strong,S_terminal
2025-12-10,374.4889405505819,0.0,374.4889405505819,T_strong,S_terminal
2025-12-11,333.6701515282184,0.0,333.6701515282184,T_strong,S_terminal
2025-12-12,321.24581874119394,0.0,321.24581874119394,T_strong,S_terminal
2025-12-13,415.037422841433,0.0,415.037422841433,T_strong,S_terminal
2025-12-14,478.83033514032286,0.0,478.83033514032286,T_strong,S_terminal
2025-12-15,406.5205127998488,0.0,406.5205127998488,T_strong,S_terminal
2025-12-16,397.4443039519392,0.0,397.4443039519392,T_strong,S_terminal
2025-12-17,379.300815286937,0.0,379.300815286937,T_strong,S_terminal
2025-12-18,407.3444953364815,0.0,407.3444953364815,T_strong,S_terminal
2025-12-19,348.40110760353855,0.0,348.40110760353855,T_strong,S_terminal
2025-12-20,382.06787799111044,0.0,382.06787799111044,T_strong,S_terminal
2025-12-21,454.1420650168511,0.0,454.1420650168511,T_strong,S_terminal
2025-12-22,416.1487438678887,0.0,416.1487438678887,T_strong,S_terminal
2025-12-23,427.89986908694846,0.0,427.89986908694846,T_strong,S_terminal
2025-12-24,455.0603356142892,0.0,455.0603356142892,T_strong,S_terminal
2025-12-25,499.28900446291664,0.0,499.28900446291664,T_strong,S_terminal
2025-12-26,418.32787989224744,0.0,418.32787989224744,T_strong,S_terminal
2025-12-27,479.6879960354163,0.0,479.6879960354163,T_strong,S_terminal
2025-12-28,563.1445052317213,0.0,563.1445052317213,T_strong,S_terminal
2025-12-29,464.5198189516741,0.0,464.5198189516741,T_strong,S_terminal
2025-12-30,430.8617767480391,0.0,430.8617767480391,T_strong,S_terminal
2025-12-31,423.5627771262152,0.0,423.5627771262152,T_strong,S_terminal
2025-02-01,29.362906404472596,0.0,29.362906404472596,T_morning_hedge,P_floor
2025-02-02,368.6992266658708,0.0,368.6992266658708,T_morning_hedge,P_floor
2025-02-03,300.5453373256605,0.0,300.5453373256605,T_morning_hedge,P_floor
2025-02-04,232.29813748875313,0.0,232.29813748875313,T_morning_hedge,P_floor
2025-02-05,196.45298306500626,0.0,196.45298306500626,T_morning_hedge,P_floor
2025-02-06,228.4380501084015,0.0,228.4380501084015,T_morning_hedge,P_floor
2025-02-07,167.12560586160544,0.0,167.12560586160544,T_morning_hedge,P_floor
2025-02-08,140.77702803667853,0.0,140.77702803667853,T_morning_hedge,P_floor
2025-02-09,300.3841093465817,-2495.9275149362957,-2195.543405589713,T_morning_hedge,P_floor
2025-02-10,190.53193876200385,0.0,190.53193876200385,T_morning_hedge,P_floor
2025-02-11,281.95280283406464,0.0,281.95280283406464,T_morning_hedge,P_floor
2025-02-12,264.20984643571865,0.0,264.20984643571865,T_morning_hedge,P_floor
2025-02-13,293.92101535063557,0.0,293.92101535063557,T_morning_hedge,P_floor
2025-02-14,-22.50588443941524,0.0,-22.50588443941524,T_morning_hedge,P_floor
2025-02-15,-15.999056417953398,0.0,-15.999056417953398,T_morning_hedge,P_floor
2025-02-16,233.643534621835,0.0,233.643534621835,T_morning_hedge,P_floor
2025-02-17,190.41081710834987,0.0,190.41081710834987,T_morning_hedge,P_floor
2025-02-18,214.76045635969786,0.0,214.76045635969058,T_morning_hedge,P_floor
2025-02-19,203.40755304884078,0.0,203.40755304884806,T_morning_hedge,P_floor
2025-02-20,257.84590452526754,0.0,257.84590452526754,T_morning_hedge,P_floor
2025-02-21,-1.8136277783596597,0.0,-1.8136277783596597,T_morning_hedge,P_floor
2025-02-22,-14.619380811716837,0.0,-14.619380811716837,T_morning_hedge,P_floor
2025-02-23,242.92308147237782,0.0,242.92308147237054,T_morning_hedge,P_floor
2025-02-24,226.7085877114805,0.0,226.7085877114805,T_morning_hedge,P_floor
2025-02-25,211.45472026271455,0.0,211.45472026271455,T_morning_hedge,P_floor
2025-02-26,228.84453496128117,0.0,228.84453496128117,T_morning_hedge,P_floor
2025-02-27,147.29098978031107,183.53839885766786,330.82938863798336,T_morning_hedge,P_floor
2025-02-28,64.42516585239355,0.0,64.42516585239355,T_morning_hedge,P_floor
2025-03-01,40.48361710865356,0.0,40.48361710865356,T_morning_hedge,P_floor
2025-03-02,293.1314493831378,-2814.158898753529,-2521.027449370391,T_morning_hedge,P_floor
2025-03-03,230.76174366875784,-2827.0464446666065,-2596.2847009978505,T_morning_hedge,P_floor
2025-03-04,226.8880067198843,0.0,226.8880067198843,T_morning_hedge,P_floor
2025-03-05,259.606486729077,0.0,259.606486729077,T_morning_hedge,P_floor
2025-03-06,275.5958324931198,0.0,275.5958324931198,T_morning_hedge,P_floor
2025-03-07,40.51464713799214,0.0,40.51464713799214,T_morning_hedge,P_floor
2025-03-08,40.80583102181117,0.0,40.80583102181117,T_morning_hedge,P_floor
2025-03-09,272.8299211521662,0.0,272.8299211521662,T_morning_hedge,P_floor
2025-03-10,210.1140325349188,0.0,210.1140325349188,T_morning_hedge,P_floor
2025-03-11,245.1648329089221,0.0,245.1648329089221,T_morning_hedge,P_floor
2025-03-12,253.03162605018588,0.0,253.03162605018588,T_morning_hedge,P_floor
2025-03-13,218.04938043126458,-2573.645513837541,-2355.596133406274,T_morning_hedge,P_floor
2025-03-14,-72.8685908547086,0.0,-72.8685908547086,T_morning_hedge,P_floor
2025-03-15,-10.415949535072286,0.0,-10.415949535072286,T_morning_hedge,P_floor
2025-03-16,229.59730928746285,0.0,229.59730928745557,T_morning_hedge,P_floor
2025-03-17,284.82343664981454,0.0,284.82343664981454,T_morning_hedge,P_floor
2025-03-18,290.3705157016884,68.83831213695412,359.20882783864363,T_morning_hedge,P_floor
2025-03-19,326.8305326710615,0.0,326.8305326710615,T_morning_hedge,P_floor
2025-03-20,301.606688671498,0.0,301.606688671498,T_morning_hedge,P_floor
2025-03-21,-37.325246500466164,0.0,-37.325246500466164,T_morning_hedge,P_floor
2025-03-22,-6.036159695566312,0.0,-6.036159695566312,T_morning_hedge,P_floor
2025-03-23,290.31296060371096,0.0,290.31296060371096,T_morning_hedge,P_floor
2025-03-24,241.09702917258983,0.0,241.09702917258983,T_morning_hedge,P_floor
2025-03-25,232.3580029520017,0.0,232.3580029520017,T_morning_hedge,P_floor
2025-03-26,154.99461519157194,0.0,154.99461519157194,T_morning_hedge,P_floor
2025-03-27,216.02171516745148,0.0,216.02171516745148,T_morning_hedge,P_floor
2025-03-28,-44.487830657630184,0.0,-44.487830657630184,T_morning_hedge,P_floor
2025-03-29,4.305220506219484,0.0,4.305220506219484,T_morning_hedge,P_floor
2025-03-30,244.5376939504349,0.0,244.5376939504349,T_morning_hedge,P_floor
2025-03-31,223.9915594379636,-94.84965479077931,129.14190464718558,T_morning_hedge,P_floor
2025-04-01,150.59638761413225,-3094.6842968898263,-2944.0879092756877,T_morning_hedge,P_floor
2025-04-02,108.90142090425798,-1543.2780321778837,-1434.3766112736193,T_morning_hedge,P_floor
2025-04-03,13.380710965109756,0.0,13.380710965109756,T_morning_hedge,P_floor
2025-04-04,-56.09087196435394,0.0,-56.09087196435394,T_morning_hedge,P_floor
2025-04-05,-63.464980211016154,0.0,-63.464980211016154,T_morning_hedge,P_floor
2025-04-06,188.1273343783323,0.0,188.1273343783323,T_morning_hedge,P_floor
2025-04-07,199.61114055203507,0.0,199.61114055203507,T_morning_hedge,P_floor
2025-04-08,161.1189031630347,0.0,161.1189031630347,T_morning_hedge,P_floor
2025-04-09,175.1526181116642,-1481.1612912494204,-1306.0086731377596,T_morning_hedge,P_floor
2025-04-10,11.326294413483993,0.0,11.326294413483993,T_morning_hedge,P_floor
2025-04-11,-7.55831595264317,0.0,-7.55831595264317,T_morning_hedge,P_floor
2025-04-12,-6.149710122781471,0.0,-6.149710122781471,T_morning_hedge,P_floor
2025-04-13,347.5776703132069,0.0,347.5776703132069,T_morning_hedge,P_floor
2025-04-14,311.5616901090689,0.0,311.5616901090689,T_morning_hedge,P_floor
2025-04-15,290.96336218672513,0.0,290.96336218672513,T_morning_hedge,P_floor
2025-04-16,318.95282842587767,0.0,318.95282842587767,T_morning_hedge,P_floor
2025-04-17,232.96563993211748,0.0,232.96563993211748,T_morning_hedge,P_floor
2025-04-18,-15.130714654969779,0.0,-15.130714654969779,T_morning_hedge,P_floor
2025-04-19,19.707899639424795,0.0,19.707899639424795,T_morning_hedge,P_floor
2025-04-20,354.24566572054755,0.0,354.24566572054755,T_morning_hedge,P_floor
2025-04-21,257.1210515905768,0.0,257.1210515905768,T_morning_hedge,P_floor
2025-04-22,235.6564864637694,0.0,235.6564864637694,T_morning_hedge,P_floor
2025-04-23,336.4951997601311,0.0,336.4951997601311,T_morning_hedge,P_floor
2025-04-24,284.72671591091785,0.0,284.72671591091785,T_morning_hedge,P_floor
2025-04-25,-30.653151934875495,0.0,-30.653151934875495,T_morning_hedge,P_floor
2025-04-26,-33.45444745421992,0.0,-33.45444745421992,T_morning_hedge,P_floor
2025-04-27,257.52095403179555,-663.1583949972846,-405.6374409654891,T_morning_hedge,P_floor
2025-04-28,203.6160548348198,-3332.2870944360584,-3128.671039601235,T_morning_hedge,P_floor
2025-04-29,175.86616945144488,-306.8297443693423,-130.9635749178924,T_morning_hedge,P_floor
2025-04-30,152.28582601773815,0.0,152.28582601773815,T_morning_hedge,P_floor
2025-05-01,286.3243615533065,346.4120480283127,632.7364095816156,T_morning_hedge,P_floor
2025-05-02,-152.2878703130682,797.3765916011107,645.0887212880443,T_morning_hedge,P_floor
2025-05-03,-246.2848676199901,1662.4435571603226,1416.1586895403307,T_morning_hedge,P_floor
2025-05-04,-64.10855482037005,2457.1065435244172,2392.9979887040463,T_morning_hedge,P_floor
2025-05-05,-164.70133581917617,1992.6886564558504,1827.9873206366756,T_morning_hedge,P_floor
2025-05-06,-157.89383565989556,2383.73311356799,2225.839277908097,T_morning_hedge,P_floor
2025-05-07,-230.19018124266586,888.2741921725647,658.0840109299024,T_morning_hedge,P_floor
2025-05-08,-184.73059783303324,0.0,-184.73059783303324,T_morning_hedge,P_floor
2025-05-09,-297.1665903539106,0.0,-297.1665903539106,T_morning_hedge,P_floor
2025-05-10,-285.32868071208577,0.0,-285.32868071208577,T_morning_hedge,P_floor
2025-05-11,131.5263938996577,126.3089461536992,257.8353400533524,T_morning_hedge,P_floor
2025-05-12,15.231441418029135,0.0,15.231441418029135,T_morning_hedge,P_floor
2025-05-13,36.38021905076312,0.0,36.38021905076312,T_morning_hedge,P_floor
2025-05-14,59.09570169541257,0.0,59.09570169541257,T_morning_hedge,P_floor
2025-05-15,64.41877347886475,0.0,64.41877347886475,T_morning_hedge,P_floor
2025-05-16,-317.27144552665413,0.0,-317.27144552665413,T_morning_hedge,P_floor
2025-05-17,-281.91627237334797,0.0,-281.91627237334797,T_morning_hedge,P_floor
2025-05-18,60.71213646711112,0.0,60.71213646711112,T_morning_hedge,P_floor
2025-05-19,-25.335035454001627,170.31885701075515,144.9838215567579,T_morning_hedge,P_floor
2025-05-20,-28.425559572824568,0.0,-28.425559572824568,T_morning_hedge,P_floor
2025-05-21,37.38375614647521,0.0,37.38375614647521,T_morning_hedge,P_floor
2025-05-22,52.788155852984346,17.33336499999957,70.12152085298294,T_morning_hedge,P_floor
2025-05-23,-367.88772948691803,0.0,-367.88772948691803,T_morning_hedge,P_floor
2025-05-24,-301.84596175776824,0.0,-301.84596175776824,T_morning_hedge,P_floor
2025-05-25,149.26107935763866,0.0,149.26107935763866,T_morning_hedge,P_floor
2025-05-26,39.10040028880758,0.0,39.10040028880758,T_morning_hedge,P_floor
2025-05-27,-147.45959913205297,0.0,-147.45959913205297,T_morning_hedge,P_floor
2025-05-28,-1.4308788881753571,0.0,-1.4308788881753571,T_morning_hedge,P_floor
2025-05-29,79.10628824686137,101.59442608355072,180.7007143304072,T_morning_hedge,P_floor
2025-05-30,-335.83089243170434,0.0,-335.83089243170434,T_morning_hedge,P_floor
2025-05-31,-210.971602722655,0.0,-210.971602722655,T_morning_hedge,P_floor
2025-06-01,453.067189049616,-1965.5309423419094,-1512.463753292308,T_morning_hedge,P_floor
2025-06-02,58.13104228048178,-2379.183720505156,-2321.0526782246743,T_morning_hedge,P_floor
2025-06-03,71.30688159712008,-2580.913236723103,-2509.6063551259867,T_morning_hedge,P_floor
2025-06-04,68.70132325168379,-3342.0516858162227,-3273.3503625645317,T_morning_hedge,P_floor
2025-06-05,-6.454610479166149,-2564.3785678969543,-2570.833178376124,T_morning_hedge,P_floor
2025-06-06,-552.4680609812494,2231.9976285478115,1679.529567566562,T_morning_hedge,P_floor
2025-06-07,-574.0016310213105,1814.9252243637966,1240.9235933424898,T_morning_hedge,P_floor
2025-06-08,142.65883140854567,0.0,142.65883140854567,T_morning_hedge,P_floor
2025-06-09,458.16316894753254,0.0,458.16316894753254,T_morning_hedge,P_floor
2025-06-10,536.6870000825074,0.0,536.6870000825074,T_morning_hedge,P_floor
2025-06-11,521.6488971914587,811.7512539032598,1333.40015109472,T_morning_hedge,P_floor
2025-06-12,394.72676082381076,0.0,394.72676082381076,T_morning_hedge,P_floor
2025-06-13,242.14377440625321,0.0,242.14377440625321,T_morning_hedge,P_floor
2025-06-14,116.03006529311824,0.0,116.03006529311824,T_morning_hedge,P_floor
2025-06-15,229.50099293683888,0.0,229.50099293683888,T_morning_hedge,P_floor
2025-06-16,409.43528386235994,0.0,409.43528386235994,T_morning_hedge,P_floor
2025-06-17,398.4459737620855,67.1176936410931,465.56366740317753,T_morning_hedge,P_floor
2025-06-18,400.8407124018122,0.0,400.8407124018122,T_morning_hedge,P_floor
2025-06-19,361.63381123370345,271.77522103965345,633.4090322733609,T_morning_hedge,P_floor
2025-06-20,188.35788290464188,0.0,188.35788290464188,T_morning_hedge,P_floor
2025-06-21,96.2234409444427,0.0,96.2234409444427,T_morning_hedge,P_floor
2025-06-22,253.6002079814134,0.0,253.6002079814134,T_morning_hedge,P_floor
2025-06-23,392.7120588894977,0.0,392.7120588894977,T_morning_hedge,P_floor
2025-06-24,433.67476182097744,1110.382467766367,1544.0572295873426,T_morning_hedge,P_floor
2025-06-25,282.54173467568035,0.0,282.54173467568035,T_morning_hedge,P_floor
2025-06-26,319.8055929220063,21.307048608396947,341.11264153040247,T_morning_hedge,P_floor
2025-06-27,171.3922847960348,0.0,171.3922847960348,T_morning_hedge,P_floor
2025-06-28,-43.72096308412438,0.0,-43.72096308412438,T_morning_hedge,P_floor
2025-06-29,592.1599174788716,0.0,592.1599174788716,T_morning_hedge,P_floor
2025-06-30,232.6848713493091,127.66524870294313,360.35012005225144,T_morning_hedge,P_floor
2025-07-01,-74.83964828202443,4071.0204549132186,3996.1808066311933,T_morning_hedge,P_floor
2025-07-02,-473.2110977201082,3336.0065671125803,2862.7954693924767,T_morning_hedge,P_floor
2025-07-03,-551.3623426183913,1799.4796566903005,1248.1173140718965,T_morning_hedge,P_floor
2025-07-04,-840.9541742408801,5549.500821817937,4708.546647577059,T_morning_hedge,P_floor
2025-07-05,-892.4737929124567,4101.914499758164,3209.4407068457076,T_morning_hedge,P_floor
2025-07-06,-626.9465829315086,1529.9866733355811,903.0400904040725,T_morning_hedge,P_floor
2025-07-07,-417.67285312672175,3864.146996947712,3446.4741438209894,T_morning_hedge,P_floor
2025-07-08,-347.6760209714557,154.92292972269124,-192.75309124876367,T_morning_hedge,P_floor
2025-07-09,-73.19932485726895,0.0,-73.19932485726895,T_morning_hedge,P_floor
2025-07-10,17.14556730935874,63.526836516365385,80.67240382573073,T_morning_hedge,P_floor
2025-07-11,-341.9375266370371,0.0,-341.9375266370371,T_morning_hedge,P_floor
2025-07-12,-340.9883098488717,0.0,-340.9883098488717,T_morning_hedge,P_floor
2025-07-13,72.58388885008753,0.0,72.58388885008753,T_morning_hedge,P_floor
2025-07-14,100.06390765181277,0.0,100.06390765181277,T_morning_hedge,P_floor
2025-07-15,148.63035191529343,0.0,148.63035191529343,T_morning_hedge,P_floor
2025-07-16,197.90105942107039,0.0,197.90105942107039,T_morning_hedge,P_floor
2025-07-17,93.32142518187902,0.0,93.32142518187902,T_morning_hedge,P_floor
2025-07-18,-333.15815128213944,0.0,-333.15815128213944,T_morning_hedge,P_floor
2025-07-19,-388.5856252521553,0.0,-388.5856252521553,T_morning_hedge,P_floor
2025-07-20,23.892594517150428,0.0,23.892594517150428,T_morning_hedge,P_floor
2025-07-21,66.10588463135355,0.0,66.10588463135355,T_morning_hedge,P_floor
2025-07-22,58.42359769068571,0.0,58.42359769068571,T_morning_hedge,P_floor
2025-07-23,80.3108687187414,0.0,80.3108687187414,T_morning_hedge,P_floor
2025-07-24,45.71198833701055,0.0,45.71198833701055,T_morning_hedge,P_floor
2025-07-25,-292.7263933368413,0.0,-292.7263933368413,T_morning_hedge,P_floor
2025-07-26,-230.2896966223234,0.0,-230.2896966223234,T_morning_hedge,P_floor
2025-07-27,30.163209468344576,0.0,30.163209468344576,T_morning_hedge,P_floor
2025-07-28,28.699396436131792,0.0,28.699396436124516,T_morning_hedge,P_floor
2025-07-29,-224.4787317159644,0.0,-224.4787317159644,T_morning_hedge,P_floor
2025-07-30,-58.824520158348605,0.0,-58.824520158348605,T_morning_hedge,P_floor
2025-07-31,-343.33091212640284,0.0,-343.33091212640284,T_morning_hedge,P_floor
2025-08-01,-613.6324472156884,0.0,-613.6324472156884,T_morning_hedge,P_floor
2025-08-02,-168.2039831208749,0.0,-168.2039831208749,T_morning_hedge,P_floor
2025-08-03,549.0083640515877,132.60604242068865,681.6144064722757,T_morning_hedge,P_floor
2025-08-04,283.3328846383156,50.06871085786791,333.40159549617965,T_morning_hedge,P_floor
2025-08-05,355.677097040636,171.6151447301489,527.292241770796,T_morning_hedge,P_floor
2025-08-06,250.225603622981,20.783982253766226,271.0095858767527,T_morning_hedge,P_floor
2025-08-07,182.70935507173272,88.00659933850095,270.7159544102251,T_morning_hedge,P_floor
2025-08-08,-81.24187307296961,197.6298769774826,116.38800390451433,T_morning_hedge,P_floor
2025-08-09,-115.59525831799692,341.4854544037969,225.89019608580202,T_morning_hedge,P_floor
2025-08-10,166.77771423615923,200.40418242857294,367.18189666474063,T_morning_hedge,P_floor
2025-08-11,236.49184646720096,379.73091109515326,616.2227575623547,T_morning_hedge,P_floor
2025-08-12,211.51503339502233,-565.1120115778722,-353.5969781828535,T_morning_hedge,P_floor
2025-08-13,224.00545269270515,518.829350988071,742.8348036807729,T_morning_hedge,P_floor
2025-08-14,260.1522535178228,743.8471114554552,1003.9993649732787,T_morning_hedge,P_floor
2025-08-15,-219.02632105569137,83.38428889309239,-135.6420321625992,T_morning_hedge,P_floor
2025-08-16,-99.74336249463886,1798.830939146527,1699.0875766518875,T_morning_hedge,P_floor
2025-08-17,129.99281166203582,542.074504300285,672.0673159623184,T_morning_hedge,P_floor
2025-08-18,17.75483095771051,568.4421926174949,586.1970235752015,T_morning_hedge,P_floor
2025-08-19,125.49529971850279,406.5666504544736,532.0619501729816,T_morning_hedge,P_floor
2025-08-20,178.85911171529006,-3014.114003280898,-2835.254891565608,T_morning_hedge,P_floor
2025-08-21,143.36078355885547,14.97664181964215,158.33742537850048,T_morning_hedge,P_floor
2025-08-22,-59.4639430591742,1282.5177323343669,1223.0537892751927,T_morning_hedge,P_floor
2025-08-23,-237.86306057330148,0.0,-237.86306057330148,T_morning_hedge,P_floor
2025-08-24,185.01189038935263,0.0,185.01189038935263,T_morning_hedge,P_floor
2025-08-25,53.65988827172987,-2039.2719601179776,-1985.612071846248,T_morning_hedge,P_floor
2025-08-26,171.83593235805893,124.6057330108963,296.441665368955,T_morning_hedge,P_floor
2025-08-27,148.64282733738946,0.0,148.64282733738946,T_morning_hedge,P_floor
2025-08-28,195.7008073730176,-2467.025377235726,-2271.324569862707,T_morning_hedge,P_floor
2025-08-29,-220.1629931177995,0.0,-220.1629931177995,T_morning_hedge,P_floor
2025-08-30,-203.56234341449817,0.0,-203.56234341449817,T_morning_hedge,P_floor
2025-08-31,102.66397891011002,139.75696720219366,242.42094611230277,T_morning_hedge,P_floor
2025-09-01,80.5691555293306,0.0,80.5691555293306,T_morning_hedge,P_floor
2025-09-02,104.99386370920547,0.0,104.99386370920547,T_morning_hedge,P_floor
2025-09-03,112.97366411593975,0.0,112.97366411593975,T_morning_hedge,P_floor
2025-09-04,111.75173555268702,0.0,111.75173555268702,T_morning_hedge,P_floor
2025-09-05,-180.04471929688953,0.0,-180.04471929688953,T_morning_hedge,P_floor
2025-09-06,-170.20271867788324,0.0,-170.20271867788324,T_morning_hedge,P_floor
2025-09-07,163.4077836022334,0.0,163.4077836022334,T_morning_hedge,P_floor
2025-09-08,96.56244060607423,-1822.2597128664202,-1725.697272260346,T_morning_hedge,P_floor
2025-09-09,-37.86433587097417,-223.30451863029793,-261.168854501273,T_morning_hedge,P_floor
2025-09-10,-131.49758324019058,-1119.2077252603776,-1250.7053085005682,T_morning_hedge,P_floor
2025-09-11,-103.61603103636298,1139.220980019121,1035.6049489827565,T_morning_hedge,P_floor
2025-09-12,-435.5737920366173,1742.4779721846471,1306.9041801480307,T_morning_hedge,P_floor
2025-09-13,-440.33431834331714,0.0,-440.33431834331714,T_morning_hedge,P_floor
2025-09-14,16.555878054634377,-1680.6731384163086,-1664.1172603616797,T_morning_hedge,P_floor
2025-09-15,-18.29371352335147,613.0426809803398,594.7489674569879,T_morning_hedge,P_floor
2025-09-16,117.91854255009093,0.0,117.91854255009093,T_morning_hedge,P_floor
2025-09-17,135.31853792563197,0.0,135.31853792563197,T_morning_hedge,P_floor
2025-09-18,116.37052494491945,34.044760098903666,150.41528504382586,T_morning_hedge,P_floor
2025-09-19,-129.97348077805873,6.821210263296962e-12,-129.97348077805145,T_morning_hedge,P_floor
2025-09-20,-63.89184093919175,0.0,-63.89184093919175,T_morning_hedge,P_floor
2025-09-21,189.33300671533652,0.0,189.33300671533652,T_morning_hedge,P_floor
2025-09-22,136.9661051911753,0.0,136.9661051911753,T_morning_hedge,P_floor
2025-09-23,-33.23832000547554,36.99146675732537,3.753146751841996,T_morning_hedge,P_floor
2025-09-24,-49.21291201821441,0.0,-49.21291201821441,T_morning_hedge,P_floor
2025-09-25,92.59059610222903,0.0,92.59059610222903,T_morning_hedge,P_floor
2025-09-26,-88.39414589344597,0.0,-88.39414589344597,T_morning_hedge,P_floor
2025-09-27,-23.144209140933526,0.0,-23.144209140933526,T_morning_hedge,P_floor
2025-09-28,206.3359055011606,0.0,206.3359055011606,T_morning_hedge,P_floor
2025-09-29,154.06003743645852,0.0,154.06003743645124,T_morning_hedge,P_floor
2025-09-30,152.6854173708998,94.13838539970897,246.8238027706102,T_morning_hedge,P_floor
2025-10-01,80.71616769015236,0.0,80.71616769015236,T_morning_hedge,P_floor
2025-10-02,107.46843822817027,0.0,107.46843822817027,T_morning_hedge,P_floor
2025-10-03,-102.7081003435087,0.0,-102.7081003435087,T_morning_hedge,P_floor
2025-10-04,-71.28830028498123,0.0,-71.28830028498123,T_morning_hedge,P_floor
2025-10-05,136.89933420554735,0.0,136.89933420554735,T_morning_hedge,P_floor
2025-10-06,77.03671784593462,0.0,77.03671784593462,T_morning_hedge,P_floor
2025-10-07,114.12005676761328,0.0,114.12005676761328,T_morning_hedge,P_floor
2025-10-08,199.03110508083773,0.0,199.03110508083773,T_morning_hedge,P_floor
2025-10-09,219.31629004733986,0.0,219.31629004733986,T_morning_hedge,P_floor
2025-10-10,-43.1511905624684,0.0,-43.1511905624684,T_morning_hedge,P_floor
2025-10-11,-59.42814167055985,0.0,-59.42814167055985,T_morning_hedge,P_floor
2025-10-12,241.662201465595,0.0,241.662201465595,T_morning_hedge,P_floor
2025-10-13,174.86266474697914,0.0,174.86266474697914,T_morning_hedge,P_floor
2025-10-14,157.03052938524343,0.0,157.03052938524343,T_morning_hedge,P_floor
