policy,date,expected_emergency_yuan,actual_emergency_yuan,emergency_prediction_error_yuan,selected_proxy_score_yuan,actual_cost_yuan
S_terminal,2025-11-28,11.393237635776101,0.0,-11.393237635776101,20791.18307555457,20747.893146438106
S_terminal,2025-11-29,10.098033311935014,0.0,-10.098033311935014,21316.48399826413,21344.06587169263
S_terminal,2025-11-30,230.5800353626969,0.0,-230.5800353626969,55446.55141604701,55155.52454382307
S_terminal,2025-12-01,215.49523592196377,16748.77051878113,16533.275282859166,56184.070747616286,72706.91464941751
S_terminal,2025-12-02,755.8275107783583,20963.064541910335,20207.237031131976,57288.296016778615,77584.86822081509
S_terminal,2025-12-03,1387.1623144771334,7500.760187270481,6113.597872793347,59008.34830683774,65271.182237180496
S_terminal,2025-12-04,1507.2018605766336,12218.316067270422,10711.114206693788,59510.18075812197,70437.57952819452
S_terminal,2025-12-05,1520.4403361767825,4185.5978757662315,2665.157539589449,25718.410497093042,28645.666212099437
S_terminal,2025-12-06,1437.9343867215846,5837.871583423419,4399.937196701834,25704.952774886184,30383.979148247578
S_terminal,2025-12-07,1541.5838673790604,612.1899308063714,-929.393936572689,61425.36620594434,60644.80657580073
S_terminal,2025-12-08,1371.7437273425585,0.0,-1371.7437273425585,67678.61302669805,66349.13255578716
S_terminal,2025-12-09,1403.7042576678116,0.0,-1403.7042576678116,67837.6952043016,66297.41313512591
S_terminal,2025-12-10,1413.728551655464,0.0,-1413.728551655464,66832.23955351682,65296.816222343
S_terminal,2025-12-11,1425.1152927781538,0.0,-1425.1152927781538,67765.10981938447,66300.99305031853
S_terminal,2025-12-12,1422.3057787132304,0.0,-1422.3057787132304,30945.848774717444,29457.36826117897
S_terminal,2025-12-13,1413.098715079758,0.0,-1413.098715079758,31424.425736826634,30086.62813192982
S_terminal,2025-12-14,1487.0913929436313,0.0,-1487.0913929436313,67350.56249414345,65647.83980078626
S_terminal,2025-12-15,1634.932563955217,0.0,-1634.932563955217,67350.27014611832,65468.62913229113
S_terminal,2025-12-16,1659.4292545051746,0.0,-1659.4292545051746,67947.09117230141,66193.5371362099
S_terminal,2025-12-17,1746.5862533729621,0.0,-1746.5862533729621,67685.05104052456,65848.50429368702
S_terminal,2025-12-18,1838.0258054327562,0.0,-1838.0258054327562,67337.12273234437,65386.630261320104
S_terminal,2025-12-19,1678.443665064459,0.0,-1678.443665064459,31642.635213661782,29979.848891003156
S_terminal,2025-12-20,1714.9474987871206,0.0,-1714.9474987871206,31493.974587671615,29956.13608821104
S_terminal,2025-12-21,1877.8844843359325,0.0,-1877.8844843359325,67389.83101498903,65455.48323550542
S_terminal,2025-12-22,1967.6958095649138,0.0,-1967.6958095649138,67783.94725422547,65585.05691192491
S_terminal,2025-12-23,2030.7759922372195,0.0,-2030.7759922372195,67897.20503516344,65840.37938270095
S_terminal,2025-12-24,2058.8883270997603,0.0,-2058.8883270997603,67328.41866020409,65147.07829074157
S_terminal,2025-12-25,2075.0951396001997,0.0,-2075.0951396001997,67313.52481163683,65217.70281859115
S_terminal,2025-12-26,1955.035744838338,0.0,-1955.035744838338,31526.308053269997,29557.841521926293
S_terminal,2025-12-27,1978.6759001656949,0.0,-1978.6759001656949,31179.50065526612,29147.188226705963
S_terminal,2025-12-28,2358.828253553271,151.02254731828134,-2207.80570623499,67435.71079255425,65107.829039085234
S_terminal,2025-12-29,2718.0684594043964,0.0,-2718.0684594043964,67912.49292496714,64913.829281782964
S_terminal,2025-12-30,2866.8740639369275,191.98243540721916,-2674.891628529708,66884.28667829286,64114.21588948792
S_terminal,2025-12-31,2590.770348888928,0.0,-2590.770348888928,65943.34522351681,63234.092404413655
S_joint,2025-02-01,7491.951889069197,0.0,-7491.951889069197,30391.9935406275,20795.620290031104
S_joint,2025-02-02,8630.925380362509,0.0,-8630.925380362509,66266.5856778089,57789.13317383485
S_joint,2025-02-03,1132.6143201928498,0.0,-1132.6143201928498,57271.33089280121,55410.91177666148
S_joint,2025-02-04,1253.5563781915262,0.0,-1253.5563781915262,58128.77527283972,56687.92914773458
S_joint,2025-02-05,1141.6777417112467,0.0,-1141.6777417112467,56752.14933476016,55415.69048942866
S_joint,2025-02-06,1217.0452570794964,122.33375189898193,-1094.7115051805145,57874.71979385893,56693.95982488833
S_joint,2025-02-07,500.4603999630626,0.0,-500.4603999630626,22622.916829092195,22031.84309072771
S_joint,2025-02-08,578.6396410463918,350.1148553575185,-228.52478568887335,20061.80324436022,19940.566502219575
S_joint,2025-02-09,1250.1857869346284,7531.34622895437,6281.160442019742,53318.77144529366,59762.557955136326
S_joint,2025-02-10,44.03758923595397,0.0,-44.03758923595397,54676.82077516022,54730.473029595385
S_joint,2025-02-11,45.77922978042526,0.0,-45.77922978042526,53171.75565797054,53244.41824446088
S_joint,2025-02-12,67.52933482514337,0.0,-67.52933482514337,52961.71353683794,53026.27534195865
S_joint,2025-02-13,111.10767824434446,0.0,-111.10767824434446,52563.59154416654,52550.98027172883
S_joint,2025-02-14,105.23476737467662,1438.5503539968845,1333.3155866222078,18601.848005610133,19960.099223144898
S_joint,2025-02-15,135.34565536905708,1120.967489085129,985.6218337160719,18400.075457294082,19596.47292570689
S_joint,2025-02-16,139.85183192433436,235.85963898020333,96.00780705586897,50638.13248506813,50981.17612901121
S_joint,2025-02-17,46.36284317534352,86.05055956745134,39.68771639210782,49997.40833737279,50135.26293479563
S_joint,2025-02-18,20.519375684130996,202.89263333333284,182.37325764920183,49726.99910389957,50039.08111914473
S_joint,2025-02-19,1141.352222722536,1434.1796285305545,292.8274058080185,49371.866149437206,49600.54318093464
S_joint,2025-02-20,73.09097094785167,182.5581997526498,109.46722880479814,49132.26185814782,49485.25666461751
S_joint,2025-02-21,134.09849526706654,943.345981421134,809.2474861540675,17920.76951235005,18797.134059649703
S_joint,2025-02-22,151.1213545694994,372.1265797134174,221.005225143918,17994.509926263392,18429.35452635539
S_joint,2025-02-23,1207.830030685458,701.4179107442314,-506.4121199412266,48440.476277660775,48086.91698698027
S_joint,2025-02-24,1024.9246420607374,730.5593306648999,-294.36531139583747,47499.547751518956,47359.135759811485
S_joint,2025-02-25,1064.915755425617,417.1437589666664,-647.7719964589505,47745.27786994585,47030.17268062161
S_joint,2025-02-26,1035.615003775418,346.19697581424094,-689.4180279611771,47315.07760510019,46775.861667672405
S_joint,2025-02-27,899.3844693224745,2150.0492086653758,1250.6647393429012,46352.11161470594,47547.16620811721
S_joint,2025-02-28,131.29359442669173,512.6790074784797,381.38541305178796,17431.466150699598,17892.09365407961
S_joint,2025-03-01,114.44223481476634,0.0,-114.44223481476634,17481.166683652722,17563.126513502353
S_joint,2025-03-02,990.3452348444187,28920.58865155821,27930.24341671379,45795.66538003237,73861.70082509311
S_joint,2025-03-03,1747.916276490347,18232.53696916123,16484.62069267088,47043.66282433487,63426.010067039024
S_joint,2025-03-04,2180.790208307881,0.0,-2180.790208307881,48624.49597201894,46572.099295736516
S_joint,2025-03-05,2066.9252548587237,14.95268999999985,-2051.9725648587237,49193.670866910485,47066.99012733299
S_joint,2025-03-06,2112.919397813696,0.0,-2112.919397813696,48944.44997794882,46813.83909143052
S_joint,2025-03-07,84.09748554126841,0.0,-84.09748554126841,17248.1617319332,17218.81819518333
S_joint,2025-03-08,98.15666012942974,520.6046527191472,422.4479925897175,16807.879791682677,17276.056166979877
S_joint,2025-03-09,2104.549155592826,0.0,-2104.549155592826,46888.940044972886,44699.57805535729
S_joint,2025-03-10,2144.7665321669974,3462.3802342179206,1317.6137020509232,45936.98656965156,47101.21904138442
S_joint,2025-03-11,1998.9160525987722,0.0,-1998.9160525987722,45633.82989185432,43634.3169547627
S_joint,2025-03-12,1885.4029011864388,0.0,-1885.4029011864388,45050.76145252461,43033.888909598114
S_joint,2025-03-13,1863.6813974151046,11748.873704167432,9885.192306752328,44369.38369084837,54310.957171149326
S_joint,2025-03-14,73.98766619560148,1202.5162598506038,1128.5285936550024,15729.683261553993,16916.473105418154
S_joint,2025-03-15,121.19246729174908,312.528424546872,191.33595725512288,16120.820581076225,16383.984793238536
S_joint,2025-03-16,2042.7026450419455,7.461179999999938,-2035.2414650419455,44527.39723825374,42631.569966362666
S_joint,2025-03-17,2161.433612609589,0.0,-2161.433612609589,44569.136753654915,42285.16642387926
S_joint,2025-03-18,2150.125064892193,2563.4116138750396,413.2865489828464,43312.415416375065,43588.32655963283
S_joint,2025-03-19,721.8022111306058,0.0,-721.8022111306058,43640.920683585486,43036.226778630895
S_joint,2025-03-20,745.9974674998174,0.0,-745.9974674998174,43567.81311200625,42663.40142005474
S_joint,2025-03-21,139.32629457968358,1997.8324814291009,1858.5061868494172,15276.97839878957,16976.37311223091
S_joint,2025-03-22,188.32696488553114,0.0,-188.32696488553114,15978.146135783694,15972.61127660458
S_joint,2025-03-23,760.972495995933,0.0,-760.972495995933,41719.592665945245,40909.560119906935
S_joint,2025-03-24,726.7111602139943,0.0,-726.7111602139943,41352.63708849192,40598.98927590732
S_joint,2025-03-25,711.2786535255046,0.0,-711.2786535255046,40937.075051157306,40219.876814069685
S_joint,2025-03-26,1958.614202518818,0.0,-1958.614202518818,40812.63372656969,38888.68886409246
S_joint,2025-03-27,614.022785151241,0.0,-614.022785151241,40963.16598638429,40541.595768896485
S_joint,2025-03-28,166.41089149173484,500.4289596443508,334.01806815261597,15017.443994072299,15294.602046101141
S_joint,2025-03-29,150.17957038946307,0.0,-150.17957038946307,14861.720560026695,14787.880145463689
S_joint,2025-03-30,704.5974051069114,0.0,-704.5974051069114,39773.73656861425,39267.74652350792
S_joint,2025-03-31,384.79693338204254,0.0,-384.79693338204254,38691.072552583,38196.64786061434
S_joint,2025-04-01,1373.2395132857341,12800.779698689119,11427.540185403384,38623.62252003531,49978.236525149
S_joint,2025-04-02,124.93389106698716,6221.7202227777725,6096.786331710785,38348.289230505405,44563.34913159796
S_joint,2025-04-03,253.1560110991224,0.0,-253.1560110991224,39347.698722250854,39169.61449079339
S_joint,2025-04-04,40.76137295615587,0.0,-40.76137295615587,14166.798135961579,14102.210454245906
S_joint,2025-04-05,42.92890396102773,0.0,-42.92890396102773,14742.168946519752,14851.52025966447
S_joint,2025-04-06,1449.1512365999347,0.0,-1449.1512365999347,39348.141119550775,38055.636058260505
S_joint,2025-04-07,1431.773424303548,0.0,-1431.773424303548,38590.85567944548,37090.2962846553
S_joint,2025-04-08,239.76959301947338,0.0,-239.76959301947338,39068.87872427958,39033.000221874696
S_joint,2025-04-09,214.12400700124485,0.0,-214.12400700124485,38747.39842468003,38645.81420133037
S_joint,2025-04-10,1428.864003431479,0.0,-1428.864003431479,38656.07093738678,37212.19362928467
S_joint,2025-04-11,411.5779360113557,0.0,-411.5779360113557,14188.87333218953,13861.48928754681
S_joint,2025-04-12,387.01684358804056,0.0,-387.01684358804056,14549.244222581729,14244.050052430084
S_joint,2025-04-13,1421.1259696978018,0.0,-1421.1259696978018,37275.06945466466,35737.68750791902
S_joint,2025-04-14,1344.4439450469285,117.80664445861427,-1226.6373005883142,36873.83409349202,35644.345777854964
S_joint,2025-04-15,1242.8190395448096,0.0,-1242.8190395448096,37553.85627273217,36337.68054905132
S_joint,2025-04-16,1246.434724819817,0.0,-1246.434724819817,37005.60715339254,35646.40708857899
S_joint,2025-04-17,983.2311702959594,0.0,-983.2311702959594,36645.72449694692,35716.25759981753
S_joint,2025-04-18,46.825858971420516,0.0,-46.825858971420516,13647.387719014328,13587.397443648038
S_joint,2025-04-19,7.509675800870641,0.0,-7.509675800870641,13196.765562966058,13113.63162667329
S_joint,2025-04-20,1051.841120412252,0.0,-1051.841120412252,36005.71251001682,34942.45401152264
S_joint,2025-04-21,1097.937959187278,0.0,-1097.937959187278,36270.480513784816,35052.35129424278
S_joint,2025-04-22,1129.8342383545048,0.0,-1129.8342383545048,35715.11144346502,34626.99620774041
S_joint,2025-04-23,1173.6036984089667,0.0,-1173.6036984089667,36088.01351125738,34935.91084423419
S_joint,2025-04-24,1067.568485557412,0.0,-1067.568485557412,35407.91162717588,34208.92926837134
S_joint,2025-04-25,343.8178370947774,593.886621525113,250.0687844303356,12407.002040376943,12730.474678582974
S_joint,2025-04-26,382.7879700172729,1586.7766626981847,1203.9886926809118,12629.655828003819,13922.685619730615
S_joint,2025-04-27,1177.306848715268,6587.301319403305,5409.994470688037,33552.92454803183,39116.65951079168
S_joint,2025-04-28,1269.625037245498,30327.205405199322,29057.580367953822,34644.30840507198,63746.834859192786
S_joint,2025-04-29,829.9294194983949,1033.7201875775493,203.79076807915442,35591.43757400765,35904.53664025671
S_joint,2025-04-30,956.810327323855,0.0,-956.810327323855,35474.86646114148,34491.66480311676
S_joint,2025-05-01,1770.5808412211097,13418.041477539286,11647.460636318176,34615.55217619635,46222.212170195104
S_joint,2025-05-02,552.7842664983147,13021.013410276786,12468.229143778472,13388.97498718643,26070.212911167953
S_joint,2025-05-03,935.5743007231766,6714.064498483865,5778.490197760688,14201.848258678432,20213.7310759882
S_joint,2025-05-04,2256.367508398015,5276.123247080886,3019.755738682871,37932.206407904945,41281.95946689025
S_joint,2025-05-05,2345.073553441718,5523.058572750052,3177.985019308334,38465.112928474475,41983.97682569231
S_joint,2025-05-06,2286.649367037925,4896.309836954658,2609.660469916733,38007.96382707436,40969.72767355734
S_joint,2025-05-07,2270.191981521007,7025.365251415838,4755.173269894831,38606.13251718398,43728.48206265739
S_joint,2025-05-08,2189.370326132803,243.22893262499974,-1946.141393507803,42213.535104917224,40637.80639509074
S_joint,2025-05-09,928.6346426992052,0.0,-928.6346426992052,17469.71205796397,16335.669547645026
S_joint,2025-05-10,980.4075210062289,0.0,-980.4075210062289,17626.889936707827,16324.584501366138
S_joint,2025-05-11,2124.9490183769944,227.02732894075663,-1897.9216894362378,42197.8479838688,39997.216356529956
S_joint,2025-05-12,2138.809891331097,0.0,-2138.809891331097,42547.906343735194,40065.92134973118
S_joint,2025-05-13,2071.8282165983323,0.0,-2071.8282165983323,42259.87486540998,39849.308555591335
S_joint,2025-05-14,2086.657916700029,0.0,-2086.657916700029,42562.23719472315,40157.481351101065
S_joint,2025-05-15,2152.8621732408637,0.0,-2152.8621732408637,41852.89045951328,39384.80351376395
S_joint,2025-05-16,945.320861416319,0.0,-945.320861416319,16519.460568507762,15256.25309301028
S_joint,2025-05-17,992.1124732213957,0.0,-992.1124732213957,17057.115791484888,16165.000867261293
S_joint,2025-05-18,2157.0438880417655,0.0,-2157.0438880417655,41222.76699573179,38884.4377326365
S_joint,2025-05-19,2140.3419559861763,451.90398166666665,-1688.4379743195097,40510.733371426686,38415.09258895964
S_joint,2025-05-20,2141.5734828425334,0.0,-2141.5734828425334,40367.37671395732,38135.21737867754
S_joint,2025-05-21,2094.928301328678,0.0,-2094.928301328678,40542.17758657937,38366.389713776865
S_joint,2025-05-22,2044.7249628571517,17.33336499999957,-2027.3915978571522,39749.1874371328,37581.71570715005
S_joint,2025-05-23,1010.6062552606169,0.0,-1010.6062552606169,16301.012372191397,15123.378412370945
S_joint,2025-05-24,995.8622534074677,0.0,-995.8622534074677,16997.208672068762,15811.764060298829
S_joint,2025-05-25,1988.8490851029514,0.0,-1988.8490851029514,39875.82763240296,37525.112168587075
S_joint,2025-05-26,2113.620548686395,0.0,-2113.620548686395,39290.15034915676,36927.54948995354
S_joint,2025-05-27,1868.5433022404243,0.0,-1868.5433022404243,39868.65709403548,37780.6165478546
S_joint,2025-05-28,1869.3994626615001,0.0,-1869.3994626615001,39337.66008884927,37312.950530314585
S_joint,2025-05-29,1812.1551764788621,119.77769558333367,-1692.3774808955284,39004.316810206365,37090.51347869636
S_joint,2025-05-30,1030.408795442951,0.0,-1030.408795442951,16029.327575136971,14993.830622077916
S_joint,2025-05-31,924.196286295771,0.0,-924.196286295771,16060.491117296255,15062.864615945153
S_joint,2025-06-01,1913.005790969103,78228.50292134451,76315.4971303754,38264.85437144755,114251.43570841868
S_joint,2025-06-02,4239.1210559715955,60139.50824246669,55900.38718649509,41876.98656535068,98083.81746452561
S_joint,2025-06-03,6031.037684764008,41169.78541207898,35138.74772731497,45001.53905410047,80459.19743072541
S_joint,2025-06-04,4686.335769089222,19622.2083104874,14935.872541398177,46735.73304672688,62148.79384133588
S_joint,2025-06-05,4917.650113314813,18175.988082542957,13258.337969228145,48349.057313066325,62097.21317436274
S_joint,2025-06-06,976.2210935861777,10026.579396021447,9050.358302435268,19248.90184978504,29291.465487016038
S_joint,2025-06-07,806.4733320940106,438.35380984710423,-368.1195222469064,20845.87315029949,21528.89126734234
S_joint,2025-06-08,4865.909585312974,0.0,-4865.909585312974,60651.58479116864,56372.145478074555
S_joint,2025-06-09,5093.79982592069,0.0,-5093.79982592069,59733.742742573704,53936.325232493975
S_joint,2025-06-10,5112.717238226513,0.0,-5112.717238226513,60082.99434204047,54712.75293127016
S_joint,2025-06-11,5119.580927873794,811.7512539032598,-4307.829673970535,60345.228115703314,55836.657785384654
S_joint,2025-06-12,4965.241904493717,0.0,-4965.241904493717,61423.814907038606,56166.679078897156
S_joint,2025-06-13,709.9735930804169,0.0,-709.9735930804169,28769.952751340952,28000.828984992266
S_joint,2025-06-14,707.9541488903333,0.0,-707.9541488903333,28631.009787120136,27644.67691203074
S_joint,2025-06-15,5108.655837091087,0.0,-5108.655837091087,60666.17887754107,54931.134965894526
S_joint,2025-06-16,5142.6441698026,0.0,-5142.6441698026,61299.76800784354,55522.28490944188
S_joint,2025-06-17,5161.112612086421,67.1176936410931,-5093.994918445328,60962.04809486831,55497.66132895348
S_joint,2025-06-18,5187.344704150621,0.0,-5187.344704150621,61927.88546003869,56578.17884410423
S_joint,2025-06-19,5238.69108366627,271.77522103965345,-4966.915862626616,61197.23644382227,55891.96550999133
S_joint,2025-06-20,714.9010842475217,0.0,-714.9010842475217,27668.887233400805,27113.619950451062
S_joint,2025-06-21,671.795517171306,0.0,-671.795517171306,27034.729324435542,26215.435597678403
S_joint,2025-06-22,5285.486690055672,0.0,-5285.486690055672,58873.663330842326,52790.087049081114
S_joint,2025-06-23,5239.1495569898025,0.0,-5239.1495569898025,58945.109387788754,53333.32134046815
S_joint,2025-06-24,5410.52673958046,6108.842819986861,698.3160804064009,58384.63040996643,58884.54189721857
S_joint,2025-06-25,5377.279812564999,0.0,-5377.279812564999,58525.98812851267,52865.033154977406
S_joint,2025-06-26,5428.890630598405,21.307048608396947,-5407.583581990008,59025.37017660525,53388.31563471847
S_joint,2025-06-27,668.8550199355052,0.0,-668.8550199355052,25405.192191846687,25065.84615431296
S_joint,2025-06-28,653.9721257249784,0.0,-653.9721257249784,25211.317651832167,24356.987292089172
S_joint,2025-06-29,5602.649023761281,0.0,-5602.649023761281,58185.064091695654,51941.66809734858
S_joint,2025-06-30,5220.031302953665,127.66524870294313,-5092.366054250721,57845.45178486356,52217.503584982194
S_joint,2025-07-01,5021.074835501403,9923.674842640929,4902.600007139526,57255.5300750927,61985.89289494346
S_joint,2025-07-02,5099.438069495763,9403.389968410567,4303.951898914805,56461.027320608424,61341.45949973064
S_joint,2025-07-03,4881.15677965496,15410.333544096968,10529.176764442007,55471.612710996385,66571.49168854611
S_joint,2025-07-04,918.9824665926863,10758.031646334157,9839.04917974147,23390.942966897062,34320.094896931514
S_joint,2025-07-05,713.0052721835522,3238.6915925364096,2525.6863203528574,24091.20987605905,27716.051190770908
S_joint,2025-07-06,3037.8714131334027,42929.890258266554,39892.01884513315,50123.908238930846,90581.06627616176
S_joint,2025-07-07,3770.8912920960056,8063.80962282135,4292.918330725344,51805.16711547294,56746.86399274699
S_joint,2025-07-08,3212.0464549336903,154.92292972269124,-3057.123525210999,61971.80643314183,59631.03103638516
S_joint,2025-07-09,3333.2638335825673,0.0,-3333.2638335825673,60273.88458364798,56614.32246118569
S_joint,2025-07-10,3495.301926774187,63.52683651636539,-3431.775090257822,60513.33586440938,56772.46663449224
S_joint,2025-07-11,740.0607822309785,0.0,-740.0607822309785,30695.034041001698,30062.87821689181
S_joint,2025-07-12,669.9968084103714,0.0,-669.9968084103714,31026.852139772283,30362.103518727065
S_joint,2025-07-13,3406.6257158683557,0.0,-3406.6257158683557,59459.91006771205,55567.565639310385
S_joint,2025-07-14,3441.405025619707,0.0,-3441.405025619707,58884.71022096347,54875.32893670925
S_joint,2025-07-15,3425.353372168622,0.0,-3425.353372168622,60042.10610694836,56408.742528237286
S_joint,2025-07-16,3475.8257947956945,0.0,-3475.8257947956945,57796.577749395154,53803.38712993746
S_joint,2025-07-17,3493.9306666835555,0.0,-3493.9306666835555,58056.50305434055,54391.53258030526
S_joint,2025-07-18,649.5460650903357,0.0,-649.5460650903357,29252.40141378665,28630.59017451752
S_joint,2025-07-19,623.5186923486509,0.0,-623.5186923486509,29962.79781490669,29387.705991646435
S_joint,2025-07-20,3111.2662804726288,0.0,-3111.2662804726288,56728.71642270741,53159.43732955424
S_joint,2025-07-21,3145.064912237513,0.0,-3145.064912237513,57965.19931594664,54251.3949934867
S_joint,2025-07-22,3002.1324095048963,0.0,-3002.1324095048963,58244.36444019105,54891.95520144453
S_joint,2025-07-23,2890.226711408694,0.0,-2890.226711408694,57847.62001418237,54743.524831113005
S_joint,2025-07-24,2893.6295794573057,0.0,-2893.6295794573057,57757.46480824805,54614.94667364231
S_joint,2025-07-25,639.4615063261364,0.0,-639.4615063261364,28974.594736599312,28210.65873616987
S_joint,2025-07-26,615.2009230029474,0.0,-615.2009230029474,29959.613592703212,29409.828511337386
S_joint,2025-07-27,2762.417745308644,2496.4404211416777,-265.97732416696635,56452.05578028898,55725.60714283155
S_joint,2025-07-28,3040.320224223502,646.5374317158886,-2393.7827925076135,57028.00116339329,54099.92481685977
S_joint,2025-07-29,2758.7228760707535,0.0,-2758.7228760707535,59037.945264472364,56209.82900235552
S_joint,2025-07-30,3020.3594633594485,0.0,-3020.3594633594485,58867.03072002124,55360.543295279625
S_joint,2025-07-31,3495.5761405096227,0.0,-3495.5761405096227,58452.48711608276,54452.58695751683
S_joint,2025-08-01,2991.999325599188,0.0,-2991.999325599188,28502.83702312076,25321.852578152677
S_joint,2025-08-02,3100.46448256721,0.0,-3100.46448256721,28296.30597808593,25437.85686110241
S_joint,2025-08-03,4310.006297222947,563.1526838093305,-3746.8536134136166,54880.82448771194,50688.561982056715
S_joint,2025-08-04,2367.9474266634097,128.3190219392044,-2239.628404724205,52382.67022381719,50363.30750479236
S_joint,2025-08-05,1526.0636060916524,620.7461110963209,-905.3174949953316,48034.45682652433,46782.35591029981
S_joint,2025-08-06,1394.990813723831,10412.173560227606,9017.182746503775,47264.81842589823,56498.487690329144
S_joint,2025-08-07,1702.2354531548958,947.1180611780771,-755.1173919768187,46738.93154665728,46209.10586536394
S_joint,2025-08-08,601.6020302650334,1510.6894891050292,909.0874588399959,22963.270815908727,24118.48189592076
S_joint,2025-08-09,591.4895027448985,3196.3166125794714,2604.827109834573,22537.360681858678,25395.54194335209
S_joint,2025-08-10,1562.2619207355153,2177.9933223003477,615.7314015648324,45843.464844447175,46695.6054022714
S_joint,2025-08-11,1591.67270719452,2420.5471852040764,828.8744780095565,46231.344385589844,47274.429332758446
S_joint,2025-08-12,1417.697778991476,17113.325976631335,15695.628197639859,44997.669006345845,60910.55631997126
S_joint,2025-08-13,1844.752725701551,1546.582889320668,-298.169836380883,46167.1892851421,45689.111301522265
S_joint,2025-08-14,1815.6647090242743,5479.196047816195,3663.5313387919205,45996.987349697614,49898.987707267384
S_joint,2025-08-15,719.5214233246721,5795.584219054996,5076.062795730323,22443.224857805155,27478.269532640217
S_joint,2025-08-16,864.8164295044928,4753.240971863888,3888.4245423593957,22837.532560371033,27009.0908191727
S_joint,2025-08-17,1914.3084357880368,2511.9514260910164,597.6429903029796,46462.425867587095,47305.75299789566
S_joint,2025-08-18,2022.2380839540888,2806.385127355985,784.1470434018961,46311.91099230272,47337.50537785339
S_joint,2025-08-19,2120.302829023067,1004.0120047402336,-1116.2908242828332,46974.32779443134,45688.84275034584
S_joint,2025-08-20,2050.022669318695,29155.278276996047,27105.25560767735,46478.71446387584,73819.6574051695
S_joint,2025-08-21,1073.399898576914,14.97664181964215,-1058.423256757272,47881.69227506195,47015.351933297265
S_joint,2025-08-22,844.4628419234622,5115.569592656555,4271.106750733093,23202.823126405357,27441.311613046477
S_joint,2025-08-23,813.1761632773611,147.5580277112804,-665.6181355660807,23737.26115040815,23329.707873763873
S_joint,2025-08-24,2509.956625468961,1875.2855605861093,-634.6710648828519,48422.36747517885,48018.886979185496
S_joint,2025-08-25,814.0901133401949,1817.5557581419523,1003.4656448017574,48878.15165147177,50060.50502515209
S_joint,2025-08-26,766.1660507828518,135.730135346262,-630.4359154365898,49001.6941425631,48521.253224064494
S_joint,2025-08-27,850.7806027317666,0.0,-850.7806027317666,49164.47408049349,48226.85827901866
S_joint,2025-08-28,813.8470270203626,1473.060953728192,659.2139267078295,49099.120336849475,49723.92024207717
S_joint,2025-08-29,512.4786423195671,0.0,-512.4786423195671,24919.874777534682,24393.2293642827
S_joint,2025-08-30,426.0409890626302,0.0,-426.0409890626302,24525.236126235144,24099.2940241218
S_joint,2025-08-31,745.0369681810351,139.7569672021937,-605.2800009788415,50176.51681707077,49841.00913538656
S_joint,2025-09-01,2308.2613820233896,0.0,-2308.2613820233896,49989.48847324329,47269.836298424256
S_joint,2025-09-02,678.1060074562223,0.0,-678.1060074562223,48343.605381541885,46322.367807953866
S_joint,2025-09-03,695.0563081559138,0.0,-695.0563081559138,47573.67765134066,45655.74023009918
S_joint,2025-09-04,2366.0817174873796,0.0,-2366.0817174873796,47930.28463654855,44313.89457882011
S_joint,2025-09-05,463.25663291241204,0.0,-463.25663291241204,21697.00163161925,20254.522262355833
S_joint,2025-09-06,499.37045420634684,0.0,-499.37045420634684,22517.617474975897,21291.203950631454
S_joint,2025-09-07,694.1939705547654,0.0,-694.1939705547654,45423.39730208657,43750.7333181245
S_joint,2025-09-08,527.7315868974673,22464.47236564339,21936.740778745923,36008.069393850084,56992.67048138178
S_joint,2025-09-09,1073.1163092046568,4007.5726833590734,2934.4563741544166,39229.02455615447,42754.81834371587
S_joint,2025-09-10,1191.1156187551012,18859.43739371347,17668.321774958367,39326.66061808499,57589.855215922755
S_joint,2025-09-11,1740.470848315513,998.5975911982025,-741.8732571173105,40475.89581880739,40328.503573260394
S_joint,2025-09-12,491.3842453977701,7601.534444947736,7110.150199549966,16218.649764372465,24031.73555104099
S_joint,2025-09-13,695.1653420646168,0.0,-695.1653420646168,17726.17621336144,17742.620319145397
S_joint,2025-09-14,1541.8751423099927,10914.842343942331,9372.967201632338,40679.64652542564,50657.793423291485
S_joint,2025-09-15,1656.5416804013682,620.9362871303393,-1035.6053932710288,41993.092157757375,41271.62349139254
S_joint,2025-09-16,1551.5603180398866,55.38174766666711,-1496.1785703732196,42203.323993919694,41315.38556547169
S_joint,2025-09-17,1483.223496622321,34.708893749999724,-1448.5146028723211,42899.611219291226,42056.7987934057
S_joint,2025-09-18,1415.5518779954095,34.044760098903666,-1381.5071178965059,42315.19110572541,41142.71320978213
S_joint,2025-09-19,470.8290016728527,2369.215059602364,1898.3860579295113,17898.33224504333,20521.873063853425
S_joint,2025-09-20,508.6442619568252,0.0,-508.6442619568252,18368.409562796187,18590.625966990076
S_joint,2025-09-21,1443.3282152992276,0.0,-1443.3282152992276,44174.49266493333,42832.003988298646
S_joint,2025-09-22,1454.1414963238365,73.52183999999905,-1380.6196563238375,43556.663064401946,42273.542767332525
S_joint,2025-09-23,1611.0025520351608,42.996187500000005,-1568.0063645351609,45268.76715717616,44329.35927652901
S_joint,2025-09-24,1462.2777403103412,0.0,-1462.2777403103412,45024.551452009626,43772.59957495655
S_joint,2025-09-25,1478.6780830654714,0.0,-1478.6780830654714,45294.70167663323,44007.14989605893
